Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP 
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1K.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","A4273BC8E5AA36F58293CBB22632A053","974BF77C2C3D68A167ACD02E21B5CD50DBC43CEA","A689ECB6C44158BFF520E038341CC5D5B1F18043","F638841A9E287149C3096C43C724C7D502988A855DCF6CD084A519CC5ECEBEEC","4DB473D3515D9CDFA02F7307071B2882476BC325981D2F76164873F9249E5526","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1L.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","BD34566A64176370C01E383A0458979B","7AE2BDBEE0A209C6574ED504C6E06AE89C0B2821","34FD8DAC78292FF7DAEA4E02F701CFB2FB85E59C","13C1E125027D9ED1C3626F3DABEC3E5E2F2F84458F0C493898FF3AE532B38063","32534912950AAC33D114F2ADD3184FFFC39A6FBAB226E1B62DCACA5B8D71A49C","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1M.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","BF215EF87C694C4751CCEA7445215C36","A7ACCB15CD64646062D9FFC45204FAD1CA033A54","C2FC5BBC4D52EB79582154CAB627A5839AF92BB1","AA67200D7509105F131F3B8BC22C53A51A9E956278608A5CB2CD3E0583C146A0","8B445BC0E99F0A945681B08981DF44F9EBAF2F7A4A9C973BBEF158D1B9F93481","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1N.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","15A2D686367E7B557B34354643F3EEC7","2CD9038B2547DBF257C3D98D6FCC8508D0328BD5","7F5EDEA607A5DC470BA14754B033C0AE240A5A77","52E281607A4704222E29721DB5B50DC0D49AA4B2F7135830AE36C1829878FDF7","E8EBFD4300EEFB12D82EF4A8A45FA9E83B80D7A92E4E98BA611D9752B153C773","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1O.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","2D4C262BF459CC8A48AE7E3A8BFAC921","929F6A402B898E93625018A8B433400092578367","882AD17863787E8F8B77EE8EAFFEF01E2051EB28","59569D75A665803E4A4695F1E118460D4AE0316F64EFA9E50E15ADAECA6F54EB","5391DDBD23C7BC112A3AF8E4A43A59F0A33540E6695B0117044F9D9B8BD9E679","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1P.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","DC8D67C85D131BA409C64EE4C1DF9206","F03087D409C9244339E05ECB07AC6BD00A85129F","E7E36C7B3A57AB58C3C3C3F5C5A5A728B6491500","FB641FD87CD939444203418A7FDBF4E0F89CA192723C6B7ADCE0976678394D32","F55386900672B870F07391D89C44CB9F84C76543EF65CBAB98B1ADA8AF558631","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1Q.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","73434245ACEA4E713A5E8ECEDD447A58","A92677F9FD36AC289D0E8EA66781A35E2B1E71E1","F4C94A0EECDE370834642D571BA05656B911956A","13E323D469C64874E6BC5DF58E4DB33BD510BA64EFA0FD5115431CB9D77DBDC0","7A7C5C0351264ADB2E7217C2E148E951345511906C3D2A01966D01242340F4CA","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1R.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","F2E32517C3AF6AE31F5CAF79484ABB4E","8F23D695B2937FBAC1DCFE63B0B5DE0DEDE8DFAC","8EE559228EF7933B6BE8AE098CDA11CF9ADAE2D9","7C3BA7E3B40048E1B7E048F9797A35DD3DCD5BA1A67FF4FAEC6518CB191EEBF0","80EF8791653AB62D86A9262098792451C70ACF21DE41B5734CCE218A438B0EAF","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1S.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","FE018DF2D0BCAC4AA6E4AC060580A618","F0F5214E0BAD4A939C4B27E3A94C63CC61541DBB","37CAEDF84DB3DAD989256B6D8EE41CC4A5DEB4C0","D5B7E507BCE9EA72D90EFBC139DDE3392DE311F8965ADFDCCB8D11B3D4D986A0","12786A1DB0B6C3B246449BBF15D2552C33BB67B2D6A58E674B17EDC3F488810C","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1T.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","182D9BF6D43A6287B75EB40D0A05A8F1","939378E026A81CAB91B48D55FB4DF207712A00E7","9B7BA3286CD388B5E8E5100E80FCAE6B8BA8A092","9687A63A74FA7C220C3D32A4C2949E3DB88EFF99381DE0A35F02EF1155FF9559","5E81A7C75F8D85CE3FA42EA61F4514C5E7CCD2C7E18A2B984208FDD07AC56EA1","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1U.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","22FB66566B2141A8C2A14C8925728553","641F5DF31911334EED410053A2756B53464F5F9C","86347848896D7838960A2315F755A413F604B7D8","8405952DF7BEC6C495849E7521A012470C7E97F4C719B1515FB5E554A64B539D","552C9F855AF0D60A41B4515713826B9D6DEB668145344E76FD971DDB18CD384F","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1V.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","236E70A7895BC5017EB5B75ACF7C3756","F181CD450626BF542242BC293C26029298360F40","E3A81913A8716319DF1EA66C5E9179DCC8A8FABF","560A5BEBEC82BD489CDA7E2B38CA3AEBCE40F24D58AFEAAACF95ECA5833BDC7A","D9FC8F0114D183D768E33C959B610BBA7372042A6362CFDCC996D1B9EFA3CE46","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1W.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","E68775E7418D25C64BE064032D17E053","FED9CD0E2EDC197B52350C0339F977C2222F9B84","355EBCCC9999B87D4A227E0C0A0F582C902624CD","CCD8E574CF801CDA6A200AB8168B40C8DCE98C521BA3A25614FE6FD33631D8A2","27327D98FC51BEB9FA01BC50AFA4E40ADB4A0B2BF08B43419FAB105DA24A841C","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1X.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","8994440C082BEC61068925F650C97611","3AD7F8C49F230AE2A3FCE19C833B4C4CE1C7B29A","F0F403DFEBE43191F983EC65CA88A1908070C21C","9BDA7FB5D404DA6C94CFBFBFAF2BBFE9726C9CC3329ADBBB5F1A84A1D56D5AD0","BF8CDE4EC9CF61FD7428BAC532FEA647269F74EE4B8AA5569B09213374EA9D52","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVR1Y.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","745DB6BBA464176FC0633927A40D3B5D","408AC5C32981CCB86D89559C88F1C15517E33850","EDC0E50570C41071D445D4578CB8646746530C92","971BF3F1FCBDF939CF075E5A56C453A3F5568DB52BE2B6C1ED4CA46939F4BC20","4B67BBC0E5559CBEDE1C983611337CC4B6B7D41461A10C4BD3FA86249ACC6CB5","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA0.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","483BBC54EA439B328F1EEB29BC28A74B","E2AC0512684CA07CFA4512133BD4DD1360B98865","6A6EE11B2BBB5BA5F7E85A5268913CF0E3A1FB94","E60A42630A7EEBB7936C535490D45BC405D8BFBC0BFBBC0D6B92EAA51ACCB7E2","28C82C87CB3DE11B6FAA44FCEA0E2C8B0F24FC54D76D202244E97D89FFB10B1B","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA1.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","E0FFCC028DCCD2B6AC4F55DA60A7ED5C","0ABD7A02AFEB52450C85A35E154799A25D979779","36544FAF26B938EA347F1BAE15B4015AE82BB8F5","ED92EA1461D575A208B29A1DAC01C25E313F019B354D84E9EB82AABA21E6BB0E","448BB50E357A86139D32117B7F617099A597D7F74E56D7598EF10C3D0BD77168","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA2.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","FD699E1F0F44FC6092A6203E3D3FA134","A572A48DFAA6144020222BFEBC5E29BC1238C0AD","31F8B50B770E6CDAE7FB1A64A0076D43134AD2E7","E1C9A05B09398025B8DC6E9C4A7C3BD71ADE85DE5E9FEFF32498BD8CC43EACEC","F3D1B3BB3B47ABC4259D9201A2DE1497A657B7DE808CA872C6F95EE578B676AA","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA3.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","084E2089E6E67E852F838EFF5BD2BE08","FA3A2E943DCE6F1DBB085541E032D78991BD8C86","DEAEBDF04CAB91EF4315669A5CFF2223A1DB9AC0","3413AEA1C286633E64A053455C17D437D1072BBAEFBDB2BAF4AAE95436AD91E1","9738A3208174C3E3969926BF4976307EEC5E09CF3C8458CA2E023C09DFB038D5","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA4.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","4D375E2531A03181A28F83E37B2AB2E6","F506D8750BB3DF4C668B6C9967DEB6B4B7D3953F","F664D4EAE1ECC781CE550A8FE6F46D6A580F5C37","0725C496C0618FFA764A93BD860A91662CABE3813F875F5FBD3B82691DECB8D2","18F5816F75792863E27A12C751C71E8E3C2A0C3100DC68D325BD36709FCA7308","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA5.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","78711CD0CCB1312A6DB1783745E108D6","6A172E70363F600418EAB93E2378F3A09F3C6E1E","0A859FE10B439E7F273D41347D82161EEF7A1A20","356DC0D99BE659BB7CAB51E198684F1E53AD8889068413BAAD036D5E54E416CD","961F6AFBEC66B85EE6EDA3BD74B952622723CEEE990ED5B868CABEBE059D8B5A","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA6.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","0B242205168416C0A4085931B26A691C","3B483709880F22D5CC955D323CB89272F03FA7EE","4C6F13483E871FBF6A1FED2942340C3E69A80C47","35DED6AAFD22FF9ABE98DC7C26BEBCB8392499EEEFC0CB00605A056B3252A58F","F469DF3AC98D82B0220A7D79E8A02F8366D23B76E57A9863AD4B697A5AF8AE58","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA7.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","EE933594132B775492F1B1B0EBA89D48","3E20E55865AFEB7E6F9B9F9ED972ACD187A396F6","ED3D6E9008FAA2241DDE371114E7FD715632887F","7BB4558F6A4BEE0B3590390B37F31DD8A7655604651F55B7837802D180D6286B","5BA65F097F6DAD6E8B5F28F04E984491A439250396906E7987BD78EFAD0CA650","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA8.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","1255840E5DF297522AFCCB64BEBBE1FB","4B648A1C53F9A61223C22A734691C80626DFA973","A3BF0E21FCAB6A738A9872B6B6C6CDD102FA93A7","89E1E5CAB764B102F761654C2A8E53A4FA3737D0FA8C3DF7AD6577EE917A5920","3FE512155072219331E791292D90DCDE8C83A6043079F35A2DBFDB5C30DC957C","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRA9.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","4274C9331263FF57E0C6EBD194D12678","8093DD23A7853AD7308AD1272FD6E3394598DB44","534A82C315C3A3930AA2A2BB222A361D96BC4C42","924039800EDE835936160F223B372E3F3D77D29D0CF645023DBC7B370467004D","7B8ADD262EB790C27B0AE703180657FD84D6C5CB8182ADB5A7FD9D914A44CB7E","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAA.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","49AFBD2443B4D607FC0EFA4349C50D3B","27146790A8363CC0160D876C5E52236690FD7894","204D42BF6A9A7B3FE3FAF4D6D6BDB41AC352F2D0","6AFEF8A0806FE416DD881DD209EFE7E3274D08BFBFCA0841694B0827924D9164","CDE994FFBED79C6A6D90EFE872CAA71C11A76C814632F54212CAA9300949DA6C","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAB.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","67E4A93346B5013524B4136F78FFD775","87C38901CB4782FF411E8399D833F832FEF460FE","0BBC0B37908F883DE79CB4E223C5CD2851CF9AFC","C7484EDDF2244A2A7566D6047AEC145BB35A2C3C4FB5C43DE28B4A5212FC74B2","5ECEC4D9211C707252A09F9FD37EF2BE412C8BD6CE9B782A735FB689AD44C79B","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAC.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","45CC0E5876E1F3637EA3F29C45AF909F","59D69759FDAEF804E044585A352C7776BCE46514","D22026EFF01B1FFC4B2CEA3ED24E68E4D89993B5","8169926BA9580AFB6731245FDC661A3F2F83EA5BA0D0AD57CB72194EADA3B3A8","60F85AF42EE02E2143C7F79DD306F46065A50D8F12E930C3AA3FC65A8B1B8F47","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAD.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","3BA4080897296EA6CD271C71FA4F20A9","A56F6B710A442A51615B75EA5B162CA498AA6BE0","D00453927198D1C7E944C7150D86983600A8C021","786FC0B25A5BF8666C1E8F3B8C4102E3505F3A1CEBDD642B4406F89861E660D6","5FE31A23C9E8A7722E83D01FCDF7801B5DD76E3A3A7FEA2CB9A7BC9CC79FDC85","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAE.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","480100FFE75E7AFD6AC1700BEEF13152","90D159C87C210BEA2532E824815CF9F546E03B00","191E48469A2D289031B9B077CAAB7081773EE89A","97D22F4CD69E2E440E13804202FA6806A342FC8616B34304B5A94E5A6C89380B","D0B2D60FF6C357AA2ED3C71021F4878C67945E38F5689956335B1783DA26FD69","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAF.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","E730471B6AC8C1737CDDFC80ADA1432B","F584EB5AC97026D37948F649309567CB4F4E80B3","41B0021FE2BCE677FC02AD2888DD0B57B21D7DFF","0502B75BDD18EDC38C6B2163AFA12FA556DD55EC4C08191C81C5986D6E48924D","22A23697D278D4E77F8D611260E8FC6240D0326E4D5DB3CF3069C2CB5A8969BF","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAG.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","ECC355F9CCD0272614D2D1B568F6EEC5","3FB25615F4559B67B7296B593FA53B7E37E3E440","855D7F793813645541AA29AD83613C0EC1B98A61","64E1FF510B097FEB890DDA8D79259347FB683A0616A968217CF5B0BAC53BACA5","9F29FEE4F4C06835FBE22CD14813FF7636A4647E0160B325003013B0A304FC70","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAH.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","99386AE791FCF5B9D7BAF64FF4392E31","A55410A177732CCD38227CB5F5EE5BB1D7119366","85D740854308D7B0636989EE88A9BF3A04311409","3EFC383B6CD83340776B34328DD8C703EA0874F86CABD70BD237814BEAFCB96B","C51C008B05016C2C41E925C162B23547FFD644242C86A96D046FF0776A00456B","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnep00l.inf_amd64_neutral_f1fa021d2221e2c7\Amd64\EP0LVRAK.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","SEIKO EPSON CORPORATION","EPSON Printer Driver","EPSON Printer Driver","6.1.6914.0","6.1.6914.0 (fbl_dox_dev_ihvs.081001-2141)","64-bit","90EA61374D8186032CA67F6CF1A23C1C","4C7E97974BB24238920679FB85F67D27197B8AB9","49B81D3861232662338A6A83814B3EE20B5FFAB8","E61D810789EC00653E477E48554A071D01A0FA489ED46AD1574DCA28B46B257C","9FD803B4A00887158F6DCBC5FEB8171F6444551F59BF691E626B9968A3F3EBCE","63F57D68AAFBE44B7824D69EDB72F0F0"
"c:\windows\system32\DriverStore\FileRepository\prnfx002.inf_amd64_neutral_b6dd354531184f64\Amd64\FXUCU001.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","Microsoft Corporation","Fuji Xerox PCL Mini Printer Driver","Microsoft® Windows® Operating System","6.1.6720.1","6.1.6720.1 (fbl_dox_dev_ihvs.080603-2149)","64-bit","5786D4FE6485F5C21FF9B3298B2794A7","F174CC5FBB419326C7E33E75E184849A30F3CC55","4788714C2524B1BC5D2A95434D7F95EB17D6AECD","275A190885EEB5C9297BE40632FEB5267AF901858E8BB392337C431CF68C720F","7EA251FF175BFE1B9E1E60A6A3FF9F59A34EBE021C5AC40805DAD1F3B22B356B","00F95956D3E55F14E070E6C026D990E0"
"c:\windows\system32\DriverStore\FileRepository\prnge001.inf_amd64_neutral_cfffa4143b3c4592\Amd64\OK9IBRES.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","Microsoft Corporation","OKI9IBM driver","Microsoft® Windows® Operating System","6.0.5479.0","6.0.5479.0 (vbl_wcp_d2_drivers.060801-2007)","64-bit","B4303BECC5F88108BC096D955C382720","9548512A69BFAF0D4F936B62FF8D2BB46A3CC912","55CED0BEC6350195D8F41D8C898DE6D78143FEB0","1E93C7FF097DEBC3A6543C1372C147FF39E4FB194705AFFC90411D855C5AB475","6CDC14257E714669C3D8C802E1A6416437FA4BDF0D29DCF2C9B8C965D9396F15","n/a"
"c:\windows\system32\DriverStore\FileRepository\prnge001.inf_amd64_neutral_cfffa4143b3c4592\Amd64\TTY.DLL","Signed","8:44 PM 7/13/2009","Microsoft Windows","Microsoft Corporation","Text Only Driver","Microsoft® Windows® Operating System","6.1.7600.16385","6.1.7600.16385 (win7_rtm.090713-1255)","64-bit","3082036D606FA496FA8AACF993C5103D","7FBE2EEE88411F65B138F46A29572B0FDFA0CC8A","E4BB34339348E22889F09904B0971207F801255A","01F13D47B18F83DB0003A07841448D01FC664B02A4B6453B3A5BEF00ABE5C1C8","F7F2C59690CDA154827B42741FDBA3827AFB612B59AF43DD6F7EB2399B5466DE","E420BF80C02608DE72A8C20469E030F1"
